レース番号,競技性別,競技名,世界記録,日本記録,年齢区分,大会記録,順位,チーム名,合計年齢,水路,時間,大会新,LAPタイム,選手名,飛込タイム,タイム
No.19,男子,4x100mメドレ-リレ-,4:13.76,4:15.90,200~239歳,4:43.82,4,セ・阿佐谷,209歳,1/8,6:31.21,,"43.52,1:33.75,2:32.38,3:42.01,4:18.46,5:03.68,5:44.12",和田亮,0.47,36.45
No.19,男子,4x100mメドレ-リレ-,4:13.76,4:15.90,200~239歳,4:43.82,4,セ・阿佐谷,209歳,1/8,6:31.21,,"43.52,1:33.75,2:32.38,3:42.01,4:18.46,5:03.68,5:44.12",大川明徳,0.86,40.44
No.19,男子,4x100mメドレ-リレ-,4:01.27,4:01.27,160~199歳,4:11.57,1,セ・二俣川,163歳,2/7,4:33.33,,"35.03,1:11.14,1:43.33,2:19.50,2:51.21,3:28.80,3:58.51",鶴谷学,0.67,35.03
No.19,男子,4x100mメドレ-リレ-,4:01.27,4:01.27,160~199歳,4:11.57,1,セ・二俣川,163歳,2/7,4:33.33,,"35.03,1:11.14,1:43.33,2:19.50,2:51.21,3:28.80,3:58.51",立石裕太郎,0.62,32.19
No.19,男子,4x100mメドレ-リレ-,4:01.27,4:01.27,160~199歳,4:11.57,1,セ・二俣川,163歳,2/7,4:33.33,,"35.03,1:11.14,1:43.33,2:19.50,2:51.21,3:28.80,3:58.51",前田崇行,0.4,31.71
No.19,男子,4x100mメドレ-リレ-,4:01.27,4:01.27,160~199歳,4:11.57,1,セ・二俣川,163歳,2/7,4:33.33,,"35.03,1:11.14,1:43.33,2:19.50,2:51.21,3:28.80,3:58.51",木村知行,0.21,29.71
No.19,男子,4x100mメドレ-リレ-,4:01.27,4:01.27,160~199歳,4:11.57,2,セ・阿佐谷,165歳,2/9,4:33.36,,"34.25,1:10.83,1:44.63,2:24.98,2:55.77,3:31.94,4:01.44",棚網宏之,0.61,34.25
No.19,男子,4x100mメドレ-リレ-,4:01.27,4:01.27,160~199歳,4:11.57,2,セ・阿佐谷,165歳,2/9,4:33.36,,"34.25,1:10.83,1:44.63,2:24.98,2:55.77,3:31.94,4:01.44",和田弘太郎,0.17,33.8
No.19,男子,4x100mメドレ-リレ-,4:01.27,4:01.27,160~199歳,4:11.57,2,セ・阿佐谷,165歳,2/9,4:33.36,,"34.25,1:10.83,1:44.63,2:24.98,2:55.77,3:31.94,4:01.44",椎本恭平,0.29,30.79
No.19,男子,4x100mメドレ-リレ-,4:01.27,4:01.27,160~199歳,4:11.57,2,セ・阿佐谷,165歳,2/9,4:33.36,,"34.25,1:10.83,1:44.63,2:24.98,2:55.77,3:31.94,4:01.44",北川貴義,0.33,29.5
No.19,男子,4x100mメドレ-リレ-,4:01.27,4:01.27,160~199歳,4:11.57,3,セ・市ヶ尾,170歳,2/8,4:37.61,,"36.25,1:15.29,1:49.45,2:28.61,2:58.06,3:32.32,4:03.62",図師拓千,0.58,36.25
No.19,男子,4x100mメドレ-リレ-,4:01.27,4:01.27,160~199歳,4:11.57,3,セ・市ヶ尾,170歳,2/8,4:37.61,,"36.25,1:15.29,1:49.45,2:28.61,2:58.06,3:32.32,4:03.62",木村考太,0.52,34.16
No.19,男子,4x100mメドレ-リレ-,4:01.27,4:01.27,160~199歳,4:11.57,3,セ・市ヶ尾,170歳,2/8,4:37.61,,"36.25,1:15.29,1:49.45,2:28.61,2:58.06,3:32.32,4:03.62",田窪達,0.34,29.45
No.19,男子,4x100mメドレ-リレ-,4:01.27,4:01.27,160~199歳,4:11.57,3,セ・市ヶ尾,170歳,2/8,4:37.61,,"36.25,1:15.29,1:49.45,2:28.61,2:58.06,3:32.32,4:03.62",菱川亮太,0.46,31.3
No.19,男子,4x100mメドレ-リレ-,4:01.27,4:01.27,160~199歳,4:11.57,4,セ・長津田,193歳,1/5,5:04.89,,"45.15,1:31.00,2:09.76,2:52.94,3:24.81,4:01.30,4:31.94",藤本豊和,0.79,45.15
No.19,男子,4x100mメドレ-リレ-,4:01.27,4:01.27,160~199歳,4:11.57,4,セ・長津田,193歳,1/5,5:04.89,,"45.15,1:31.00,2:09.76,2:52.94,3:24.81,4:01.30,4:31.94",祖川久茂,0.18,38.76
No.19,男子,4x100mメドレ-リレ-,4:01.27,4:01.27,160~199歳,4:11.57,4,セ・長津田,193歳,1/5,5:04.89,,"45.15,1:31.00,2:09.76,2:52.94,3:24.81,4:01.30,4:31.94",矢作歩,0.64,31.87
No.19,男子,4x100mメドレ-リレ-,4:01.27,4:01.27,160~199歳,4:11.57,4,セ・長津田,193歳,1/5,5:04.89,,"45.15,1:31.00,2:09.76,2:52.94,3:24.81,4:01.30,4:31.94",花井一也,0.13,30.64
No.19,男子,4x100mメドレ-リレ-,4:01.27,4:01.27,160~199歳,4:11.57,5,セ・慶應日吉,193歳,1/2,5:55.24,,"36.1,1:16.74,1:51.73,2:31.66,3:23.36,4:35.66,5:13.05",河野悟,0.65,36.1
No.19,男子,4x100mメドレ-リレ-,4:01.27,4:01.27,160~199歳,4:11.57,5,セ・慶應日吉,193歳,1/2,5:55.24,,"36.1,1:16.74,1:51.73,2:31.66,3:23.36,4:35.66,5:13.05",菅原啓,0.27,34.99
No.19,男子,4x100mメドレ-リレ-,4:01.27,4:01.27,160~199歳,4:11.57,5,セ・慶應日吉,193歳,1/2,5:55.24,,"36.1,1:16.74,1:51.73,2:31.66,3:23.36,4:35.66,5:13.05",大塚秀幸,0.7,51.7
No.19,男子,4x100mメドレ-リレ-,4:01.27,4:01.27,160~199歳,4:11.57,5,セ・慶應日吉,193歳,1/2,5:55.24,,"36.1,1:16.74,1:51.73,2:31.66,3:23.36,4:35.66,5:13.05",森明法,0.71,37.39
No.19,男子,4x100mメドレ-リレ-,3:47.54,3:47.54,120~159歳,4:06.23,1,セ・武蔵小杉,140歳,2/5,4:28.37,,"31.47,1:05.95,1:42.32,2:24.69,2:55.08,3:29.94,3:57.90",松澤朋樹,0.65,31.47
No.19,男子,4x100mメドレ-リレ-,3:47.54,3:47.54,120~159歳,4:06.23,1,セ・武蔵小杉,140歳,2/5,4:28.37,,"31.47,1:05.95,1:42.32,2:24.69,2:55.08,3:29.94,3:57.90",西尾直人,0.36,36.37
No.19,男子,4x100mメドレ-リレ-,3:47.54,3:47.54,120~159歳,4:06.23,1,セ・武蔵小杉,140歳,2/5,4:28.37,,"31.47,1:05.95,1:42.32,2:24.69,2:55.08,3:29.94,3:57.90",高木祥一,0.55,30.39
No.19,男子,4x100mメドレ-リレ-,3:47.54,3:47.54,120~159歳,4:06.23,1,セ・武蔵小杉,140歳,2/5,4:28.37,,"31.47,1:05.95,1:42.32,2:24.69,2:55.08,3:29.94,3:57.90",奥平竜司,0.03,27.96
No.19,男子,4x100mメドレ-リレ-,3:47.54,3:47.54,120~159歳,4:06.23,2,セ・大宮宮原,125歳,2/6,4:28.64,,"40.67,1:20.85,1:51.38,2:26.18,2:55.63,3:29.96,3:58.33",皆川雅登,0.79,40.67
No.19,男子,4x100mメドレ-リレ-,3:47.54,3:47.54,120~159歳,4:06.23,2,セ・大宮宮原,125歳,2/6,4:28.64,,"40.67,1:20.85,1:51.38,2:26.18,2:55.63,3:29.96,3:58.33",石井建幹,0.31,30.53
No.19,男子,4x100mメドレ-リレ-,3:47.54,3:47.54,120~159歳,4:06.23,2,セ・大宮宮原,125歳,2/6,4:28.64,,"40.67,1:20.85,1:51.38,2:26.18,2:55.63,3:29.96,3:58.33",岡内昭伍,0.29,29.45
No.19,男子,4x100mメドレ-リレ-,3:47.54,3:47.54,120~159歳,4:06.23,2,セ・大宮宮原,125歳,2/6,4:28.64,,"40.67,1:20.85,1:51.38,2:26.18,2:55.63,3:29.96,3:58.33",日吉将輝,0.21,28.37
No.19,男子,4x100mメドレ-リレ-,3:46.80,3:46.80,72~119歳,3:59.80,1,セ・成城,101歳,2/4,4:25.90,,"32.38,1:09.29,1:42.52,2:21.76,2:51.94,3:25.95,3:54.06",小林和矢,0.63,32.38
No.19,男子,4x100mメドレ-リレ-,3:46.80,3:46.80,72~119歳,3:59.80,1,セ・成城,101歳,2/4,4:25.90,,"32.38,1:09.29,1:42.52,2:21.76,2:51.94,3:25.95,3:54.06",黒田大介,0.2,33.23
No.19,男子,4x100mメドレ-リレ-,3:46.80,3:46.80,72~119歳,3:59.80,1,セ・成城,101歳,2/4,4:25.90,,"32.38,1:09.29,1:42.52,2:21.76,2:51.94,3:25.95,3:54.06",中西剛,0.38,30.18
No.19,男子,4x100mメドレ-リレ-,3:46.80,3:46.80,72~119歳,3:59.80,1,セ・成城,101歳,2/4,4:25.90,,"32.38,1:09.29,1:42.52,2:21.76,2:51.94,3:25.95,3:54.06",柿沼龍史,0.3,28.11
No.19,男子,4x100mメドレ-リレ-,3:46.80,3:46.80,72~119歳,3:59.80,2,セ・天王洲,117歳,2/2,4:35.11,,"30.91,1:04.61,1:40.20,2:24.08,2:52.60,3:26.67,3:57.32",中村翼,0.58,30.91
No.19,男子,4x100mメドレ-リレ-,3:46.80,3:46.80,72~119歳,3:59.80,2,セ・天王洲,117歳,2/2,4:35.11,,"30.91,1:04.61,1:40.20,2:24.08,2:52.60,3:26.67,3:57.32",加間英貴,0.26,35.59
No.19,男子,4x100mメドレ-リレ-,3:46.80,3:46.80,72~119歳,3:59.80,2,セ・天王洲,117歳,2/2,4:35.11,,"30.91,1:04.61,1:40.20,2:24.08,2:52.60,3:26.67,3:57.32",小野健,0.44,28.52
No.19,男子,4x100mメドレ-リレ-,3:46.80,3:46.80,72~119歳,3:59.80,2,セ・天王洲,117歳,2/2,4:35.11,,"30.91,1:04.61,1:40.20,2:24.08,2:52.60,3:26.67,3:57.32",寺田遼太,0.44,30.65
No.19,男子,4x100mメドレ-リレ-,3:46.80,3:46.80,72~119歳,3:59.80,3,セ・二俣川,)88歳,2/3,4:42.86,,"37.4,1:19.00,1:55.64,2:35.02,3:04.12,3:39.02,4:09.23",田中啓二朗,0.59,37.4
No.19,男子,4x100mメドレ-リレ-,3:46.80,3:46.80,72~119歳,3:59.80,3,セ・二俣川,)88歳,2/3,4:42.86,,"37.4,1:19.00,1:55.64,2:35.02,3:04.12,3:39.02,4:09.23",田中壮一郎,0.39,36.64
No.19,男子,4x100mメドレ-リレ-,3:46.80,3:46.80,72~119歳,3:59.80,3,セ・二俣川,)88歳,2/3,4:42.86,,"37.4,1:19.00,1:55.64,2:35.02,3:04.12,3:39.02,4:09.23",山﨑陸真,0.68,29.1
No.19,男子,4x100mメドレ-リレ-,3:46.80,3:46.80,72~119歳,3:59.80,3,セ・二俣川,)88歳,2/3,4:42.86,,"37.4,1:19.00,1:55.64,2:35.02,3:04.12,3:39.02,4:09.23",秋澤裕介,0.32,30.21
No.24,混合,4x50mフリ-リレ-,2:01.22,2:11.09,280~319歳,2:24.46,1,セ・成城,280歳,2/5,2:30.67,,"41.08,1:20.34,1:55.92",田代眞理子,0.74,41.08
No.24,混合,4x50mフリ-リレ-,2:01.22,2:11.09,280~319歳,2:24.46,1,セ・成城,280歳,2/5,2:30.67,,"41.08,1:20.34,1:55.92",高梨美樹,0.54,39.26
No.24,混合,4x50mフリ-リレ-,2:01.22,2:11.09,280~319歳,2:24.46,1,セ・成城,280歳,2/5,2:30.67,,"41.08,1:20.34,1:55.92",木津誠,0.66,35.58
No.24,混合,4x50mフリ-リレ-,2:01.22,2:11.09,280~319歳,2:24.46,1,セ・成城,280歳,2/5,2:30.67,,"41.08,1:20.34,1:55.92",若宮強,0.58,34.75
No.24,混合,4x50mフリ-リレ-,2:01.22,2:11.09,280~319歳,2:24.46,2,セ・二俣川,281歳,2/8,2:32.32,,"32.33,1:10.50,1:53.64",冨松実,0.68,32.33
No.24,混合,4x50mフリ-リレ-,2:01.22,2:11.09,280~319歳,2:24.46,2,セ・二俣川,281歳,2/8,2:32.32,,"32.33,1:10.50,1:53.64",近藤ひな子,0.52,38.17
No.24,混合,4x50mフリ-リレ-,2:01.22,2:11.09,280~319歳,2:24.46,2,セ・二俣川,281歳,2/8,2:32.32,,"32.33,1:10.50,1:53.64",清水裕子,0.9,43.14
No.24,混合,4x50mフリ-リレ-,2:01.22,2:11.09,280~319歳,2:24.46,2,セ・二俣川,281歳,2/8,2:32.32,,"32.33,1:10.50,1:53.64",香川左近,0.45,38.68
No.24,混合,4x50mフリ-リレ-,2:01.22,2:11.09,280~319歳,2:24.46,3,セ・葛西,281歳,1/4,2:42.03,,"38.61,1:22.48,2:06.32",山元修一,0.80,38.61
No.24,混合,4x50mフリ-リレ-,2:01.22,2:11.09,280~319歳,2:24.46,3,セ・葛西,281歳,1/4,2:42.03,,"38.61,1:22.48,2:06.32",大内洋,0.34,43.87
No.24,混合,4x50mフリ-リレ-,2:01.22,2:11.09,280~319歳,2:24.46,3,セ・葛西,281歳,1/4,2:42.03,,"38.61,1:22.48,2:06.32",青砥美智子,0.63,43.84
No.24,混合,4x50mフリ-リレ-,2:01.22,2:11.09,280~319歳,2:24.46,3,セ・葛西,281歳,1/4,2:42.03,,"38.61,1:22.48,2:06.32",菅野泰子,0.38,35.71
No.24,混合,4x50mフリ-リレ-,2:01.22,2:11.09,280~319歳,2:24.46,4,セ・市ヶ尾,285歳,1/6,2:53.98,,"44.85,1:37.68,2:24.42",井上隆史,1.11,44.85
No.24,混合,4x50mフリ-リレ-,2:01.22,2:11.09,280~319歳,2:24.46,4,セ・市ヶ尾,285歳,1/6,2:53.98,,"44.85,1:37.68,2:24.42",荒深なみ,0.42,52.83
No.24,混合,4x50mフリ-リレ-,2:01.22,2:11.09,280~319歳,2:24.46,4,セ・市ヶ尾,285歳,1/6,2:53.98,,"44.85,1:37.68,2:24.42",原昌代,0.06,46.74
No.24,混合,4x50mフリ-リレ-,2:01.22,2:11.09,280~319歳,2:24.46,4,セ・市ヶ尾,285歳,1/6,2:53.98,,"44.85,1:37.68,2:24.42",菊池千二,0.44,29.56
No.24,混合,4x50mフリ-リレ-,2:01.22,2:11.09,280~319歳,2:24.46,5,セ・慶應日吉,282歳,1/7,2:57.61,,"50.59,1:29.28,2:17.77",戸倉陽子,1.01,50.59
No.24,混合,4x50mフリ-リレ-,2:01.22,2:11.09,280~319歳,2:24.46,5,セ・慶應日吉,282歳,1/7,2:57.61,,"50.59,1:29.28,2:17.77",森谷登志江,0.43,38.69
No.24,混合,4x50mフリ-リレ-,2:01.22,2:11.09,280~319歳,2:24.46,5,セ・慶應日吉,282歳,1/7,2:57.61,,"50.59,1:29.28,2:17.77",小田稔,0.89,48.49
No.24,混合,4x50mフリ-リレ-,2:01.22,2:11.09,280~319歳,2:24.46,5,セ・慶應日吉,282歳,1/7,2:57.61,,"50.59,1:29.28,2:17.77",山本勝,0.47,39.84
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,1,セ・阿佐谷,246歳,4/1,2:20.69,,"30.41,1:12.61,1:50.36",若杉佳宏,0.77,30.41
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,1,セ・阿佐谷,246歳,4/1,2:20.69,,"30.41,1:12.61,1:50.36",宮田ひとみ,0.15,42.2
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,1,セ・阿佐谷,246歳,4/1,2:20.69,,"30.41,1:12.61,1:50.36",野島正代,0.11,37.75
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,1,セ・阿佐谷,246歳,4/1,2:20.69,,"30.41,1:12.61,1:50.36",吉原一彦,0.61,30.33
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,2,セ・二俣川,247歳,4/10,2:22.30,,"31.02,1:09.58,1:46.97",下家成人,0.79,31.02
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,2,セ・二俣川,247歳,4/10,2:22.30,,"31.02,1:09.58,1:46.97",野島久枝,0.4,38.56
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,2,セ・二俣川,247歳,4/10,2:22.30,,"31.02,1:09.58,1:46.97",武井麻知子,0.37,37.39
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,2,セ・二俣川,247歳,4/10,2:22.30,,"31.02,1:09.58,1:46.97",若島健二,0.55,35.33
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,3,セ・我孫子,247歳,1/5,2:29.78,,"36.65,1:11.43,1:55.10",山梨英克,0.74,36.65
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,3,セ・我孫子,247歳,1/5,2:29.78,,"36.65,1:11.43,1:55.10",飯澤美香,0.57,34.78
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,3,セ・我孫子,247歳,1/5,2:29.78,,"36.65,1:11.43,1:55.10",山梨静枝,0.39,43.67
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,3,セ・我孫子,247歳,1/5,2:29.78,,"36.65,1:11.43,1:55.10",鈴木幹男,0.4,34.68
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,4,セ・長津田,246歳,2/6,2:33.95,,"32.38,1:13.83,1:57.14",池谷千尋,0.73,32.38
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,4,セ・長津田,246歳,2/6,2:33.95,,"32.38,1:13.83,1:57.14",小池淳子,0.48,41.45
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,4,セ・長津田,246歳,2/6,2:33.95,,"32.38,1:13.83,1:57.14",三沢弘美,0.23,43.31
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,4,セ・長津田,246歳,2/6,2:33.95,,"32.38,1:13.83,1:57.14",飯沼明,0.38,36.81
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,5,セ・成城,243歳,2/3,2:36.23,,"36.94,1:13.08,1:56.49",佐藤洋子,0.71,36.94
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,5,セ・成城,243歳,2/3,2:36.23,,"36.94,1:13.08,1:56.49",中井岳郎,0.5,36.14
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,5,セ・成城,243歳,2/3,2:36.23,,"36.94,1:13.08,1:56.49",松田聡美,0.63,43.41
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,5,セ・成城,243歳,2/3,2:36.23,,"36.94,1:13.08,1:56.49",浦田昌和,0.53,39.74
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,6,セ・大宮宮原,260歳,1/3,2:40.80,,"42.12,1:20.35,1:58.45",白井清嗣,0.99,42.12
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,6,セ・大宮宮原,260歳,1/3,2:40.80,,"42.12,1:20.35,1:58.45",幡場達明,0.64,38.23
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,6,セ・大宮宮原,260歳,1/3,2:40.80,,"42.12,1:20.35,1:58.45",西田三佐子,0.52,38.1
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,6,セ・大宮宮原,260歳,1/3,2:40.80,,"42.12,1:20.35,1:58.45",坂井慶子,0.48,42.35
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,7,セ・成城,246歳,2/2,2:48.67,,"40.13,1:25.33,2:06.65",後藤潤,0.88,40.13
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,7,セ・成城,246歳,2/2,2:48.67,,"40.13,1:25.33,2:06.65",廣瀬伸子,0.6,45.2
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,7,セ・成城,246歳,2/2,2:48.67,,"40.13,1:25.33,2:06.65",草森理子,0.47,41.32
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,7,セ・成城,246歳,2/2,2:48.67,,"40.13,1:25.33,2:06.65",安部盛博,0.89,42.02
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,8,セ・阿佐谷,269歳,1/8,2:53.35,,"37.94,1:20.66,2:12.48",吉村進,0.83,37.94
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,8,セ・阿佐谷,269歳,1/8,2:53.35,,"37.94,1:20.66,2:12.48",大原清美,0.75,42.72
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,8,セ・阿佐谷,269歳,1/8,2:53.35,,"37.94,1:20.66,2:12.48",近藤みゆき,0.6,51.82
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,8,セ・阿佐谷,269歳,1/8,2:53.35,,"37.94,1:20.66,2:12.48",折居彰,0.63,40.87
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,9,セ・川越,240歳,1/2,3:03.74,,"53.52,1:38.47,2:24.10",楢橋章,1.30,53.52
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,9,セ・川越,240歳,1/2,3:03.74,,"53.52,1:38.47,2:24.10",杉山規子,0.31,44.95
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,9,セ・川越,240歳,1/2,3:03.74,,"53.52,1:38.47,2:24.10",岩朋実,0.67,45.63
No.24,混合,4x50mフリ-リレ-,1:52.45,1:56.75,240~279歳,2:01.69,9,セ・川越,240歳,1/2,3:03.74,,"53.52,1:38.47,2:24.10",今井英大,0.84,39.64
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,1,セ・二俣川,213歳,4/5,2:02.87,,"28.76,1:03.78,1:36.07",堀川広祐,0.67,28.76
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,1,セ・二俣川,213歳,4/5,2:02.87,,"28.76,1:03.78,1:36.07",松川律子,0.4,35.02
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,1,セ・二俣川,213歳,4/5,2:02.87,,"28.76,1:03.78,1:36.07",永瀬秀子,0.25,32.29
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,1,セ・二俣川,213歳,4/5,2:02.87,,"28.76,1:03.78,1:36.07",永瀬知之,0.26,26.8
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,2,セ・阿佐谷,200歳,4/7,2:07.05,,"28.08,1:03.08,1:39.12",北川貴義,0.72,28.08
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,2,セ・阿佐谷,200歳,4/7,2:07.05,,"28.08,1:03.08,1:39.12",棚網恵理,0.37,35
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,2,セ・阿佐谷,200歳,4/7,2:07.05,,"28.08,1:03.08,1:39.12",石原なおみ,0.59,36.04
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,2,セ・阿佐谷,200歳,4/7,2:07.05,,"28.08,1:03.08,1:39.12",棚網宏之,0.45,27.93
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,3,セ・成城,209歳,4/8,2:08.79,,"31.05,1:06.85,1:40.93",羽田浩一,0.72,31.05
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,3,セ・成城,209歳,4/8,2:08.79,,"31.05,1:06.85,1:40.93",高柳祐子,0.42,35.8
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,3,セ・成城,209歳,4/8,2:08.79,,"31.05,1:06.85,1:40.93",仲田久美子,0.58,34.08
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,3,セ・成城,209歳,4/8,2:08.79,,"31.05,1:06.85,1:40.93",村守,0.23,27.86
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,4,セ・市ヶ尾,213歳,3/6,2:13.73,,"30.93,1:07.11,1:41.39",廣松伸一,0.73,30.93
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,4,セ・市ヶ尾,213歳,3/6,2:13.73,,"30.93,1:07.11,1:41.39",白須靖子,0.34,36.18
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,4,セ・市ヶ尾,213歳,3/6,2:13.73,,"30.93,1:07.11,1:41.39",高橋麻子,0.43,34.28
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,4,セ・市ヶ尾,213歳,3/6,2:13.73,,"30.93,1:07.11,1:41.39",塚越有宏,0.47,32.34
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,5,セ・桶川北本,227歳,3/8,2:16.19,,"32.23,1:06.80,1:47.20",梅澤亮子,0.70,32.23
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,5,セ・桶川北本,227歳,3/8,2:16.19,,"32.23,1:06.80,1:47.20",佐藤信弘,0.42,34.57
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,5,セ・桶川北本,227歳,3/8,2:16.19,,"32.23,1:06.80,1:47.20",山中恵子,0.61,40.4
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,5,セ・桶川北本,227歳,3/8,2:16.19,,"32.23,1:06.80,1:47.20",原正敏,0.38,28.99
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,6,セ・大森,207歳,3/7,2:20.47,,"27.53,1:06.41,1:50.08",中原志門,0.68,27.53
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,6,セ・大森,207歳,3/7,2:20.47,,"27.53,1:06.41,1:50.08",立石由美子,0.33,38.88
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,6,セ・大森,207歳,3/7,2:20.47,,"27.53,1:06.41,1:50.08",小林名緒子,0.64,43.67
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,6,セ・大森,207歳,3/7,2:20.47,,"27.53,1:06.41,1:50.08",浅田康朗,0.19,30.39
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,7,セ・横浜,232歳,3/2,2:25.08,,"32.81,1:10.90,1:48.62",加藤大輔,0.85,32.81
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,7,セ・横浜,232歳,3/2,2:25.08,,"32.81,1:10.90,1:48.62",山﨑京子,0.51,38.09
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,7,セ・横浜,232歳,3/2,2:25.08,,"32.81,1:10.90,1:48.62",大野結実,0.43,37.72
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,7,セ・横浜,232歳,3/2,2:25.08,,"32.81,1:10.90,1:48.62",二宮博,0.25,36.46
No.24,混合,4x50mフリ-リレ-,1:44.96,1:49.36,200~239歳,1:56.75,8,セ・長津田,210歳,3/4,2:26.61,,"29.73,1:10.14,1:56.30",矢部裕之,0.76,29.73
